,name,time,tweet
145,Sya || Kai Bogoshifeng,2022-05-24 02:47:40+00:00,@Rise_ofAPhoenix @lachibolala0613 @tanyakanrl Hah? Orang gila mana yang mendukung pedofilia dan pelecehan seksual?… https://t.co/Gzlxwvxi3y
146,Yang Mulia,2022-05-24 02:29:32+00:00,pelik memang nih kalau menyangkut pelecehan seksual. https://t.co/b32alIexTs
147,Tekno Liputan6,2022-05-24 02:13:32+00:00,Presiden SpaceX Bela Elon Musk Terkait Isu Pelecehan Seksual https://t.co/1I5ndDgp4c
148,MAS RIJAL,2022-05-24 02:08:29+00:00,@collegemenfess Si paling pelecehan seksual
149,beautynesia.id,2022-05-24 02:07:00+00:00,"Peringati Hari Buruh, Ini Ciri dan Cara Mengatasi Pelecehan dan Kekerasan Seksual di Tempat Kerja https://t.co/x6a1iqj9hS"
150,SHAHNAZ,2022-05-24 02:04:20+00:00,"Flashback ; w pernah nih kena pelecehan seksual secara verbal setiap lewat 1 lokasi kearah kantor.
Impact: asli g b… https://t.co/7CouAzmlL4"
151,SHAHNAZ,2022-05-24 01:44:56+00:00,Serangan fajar : pagi ini dapat telfon dari salah 1 karyawan izin WFH karena g berani keluar kosan akibat Rabu 22 M… https://t.co/c8rDPhJcUz
152,rizqi fajrin,2022-05-24 01:14:14+00:00,@TirtoID Feminis: maksud kami berpihak korban adalah kalo ada laporan dugaan pelecehan seksual bukan berarti terdug… https://t.co/a5dMnXR0dn
153,JPNN.com,2022-05-24 00:40:03+00:00,Pengacara kondang Hotman Paris Hutapea mengungkap bahwa mantan asisten pribadinya alias aspri tidak mempunyai bukti… https://t.co/Ropqn8SCmq
154,lianashinta,2022-05-23 23:56:14+00:00,@diantaratitik @NadiaAgustina @Berani_SpeakUp @bangjodak @mesmoryzing @iqbalpaz @Prambors Orang kadang naif banget… https://t.co/kZdU91TAPs
155,Elijah,2022-05-23 23:55:39+00:00,"@tanyakanrl Red flag sih kalo aku nder, bilang aja sejujurnya kalau kamu ga suka dikirimin foto begitu. Risih pasti… https://t.co/ogGk5gbqlP"
156,SatuAcehNews,2022-05-23 23:33:05+00:00,"Dugaan Pelecehan Seksual Kampus UTU, Pimpinan Akhirnya Jumpai Mahasiswa. Ini Hasilnya!!! - SatuAcehNews… https://t.co/nz3UoDYpyl"
157,An-Dika,2022-05-23 22:59:48+00:00,"emang paling enak skrg jatohin orang pake pelecehan seksual, bener2 taklid buta kalo udah ada yg spill jadi korban… https://t.co/8UWUOv3qsL"
158,KAI Commuter,2022-05-23 22:24:43+00:00,Kenali juga bentuk-bentuk pelecehan seksual agar kita tidak menjadi korbannya dan tahu ketika ada Rekan Commuters y… https://t.co/1l0buDDHT1
159,KAI Commuter,2022-05-23 22:24:41+00:00,#RekanCommuters Mari saling peduli kepada sesama pengguna saat berada di transportasi publik. Pelecehan seksual dap… https://t.co/W7rW4YLQ39
160,JPNN.com,2022-05-23 22:07:02+00:00,Hotman Paris Hutapea mengungkap keanehan sikap Iqlima Kim yang menuduhnya melakukan pelecehan seksual. #HotmanParis https://t.co/ws0uMfVkmC
161,ユウダたんぺ,2022-05-23 21:45:08+00:00,Kekerasan seksual itu tidak ada! Pelecehan seksual itu hanya hoax! Bisa jadi hanya dari omongan cewek problematik h… https://t.co/vyeXlhstPq
162,ROYYANA,2022-05-23 21:37:01+00:00,Kasus pembullyan memang punya trigger paling besar. Kasus pelecehan seksual? Kesenjangan sosial?
163,ユウダたんぺ,2022-05-23 21:32:44+00:00,"Fakta nyata bahwa cewek Indonesia pembohong; cewek Indonesia penipu.

Jangan pernah percaya dengan thread panjang s… https://t.co/iYTb0tATOq"
164,Media Indonesia,2022-05-23 21:04:03+00:00,"Judy Huth menyebut pria, yang pernah dijuluki Ayah Amerika itu, melecehkan dirinya di Istana Playboy pada pertengah… https://t.co/xdP7xSYG37"
165,Baskoro A. S.,2022-05-23 20:50:14+00:00,"Apakah fenomena ikhwan brengsek seperti ini berhenti?

Entahlah.

Mungkin karena aku udah lama gak aktif jadi gak u… https://t.co/eFA4UHPYtD"
166,Baskoro A. S.,2022-05-23 20:50:12+00:00,"Fenomena kedua, Abu Nazhor.

Ini kalau menurutku secara personal adalah seminimalnya penyelewengan wewenangan, sema… https://t.co/2Dcs6rN8IU"
167,Hey!,2022-05-23 20:19:37+00:00,@newenigma9000 @adinni_sani @azharfahd @corbuzier Presentase perkosaan dan pelecehan 91% korbannya adalah wanita da… https://t.co/0L7HNf1eyk
168,Si Paling Fafifu,2022-05-23 17:46:52+00:00,"Spill kasus pelecehan dan kejahatan seksual kalau beredar di masyarakat, fungsinya cuma riuh aja. Tidak menyelesaik… https://t.co/P4GrLqkxXd"
169,ton,2022-05-23 17:42:36+00:00,"@ajiawenku @BearHugKaos @imperialcollege @Bruneluni Reinhard Sinaga juga minoritas dalam orientasi Homoseksual, pel… https://t.co/Rw2YhmjyPv"
170,🐧✘,2022-05-23 16:30:00+00:00,bilang atlet jangan maen sosmed buat ga dengerin cacian netizen tuh sama kayak nyuruh cewe pake baju tertutup biar… https://t.co/DSWauOAMA3
171,Melindavarera,2022-05-23 15:59:00+00:00,PELAKU PELECEHAN SEKSUAL DI SOSIAL MEDIA TOLONG BANTU VIRALKAN YA BIAR KELUARGANYA TAU  NAMA (ZUL FIKRI… https://t.co/LITfvGhoqS
172,Kang Sarjono ,2022-05-23 15:41:23+00:00,Pengemudi GoCar Bernama Leo Ray Togatorop Diduga Lakukan Pelecehan Seksual https://t.co/wWjCnANXP7 Cc @xiaotiengg
173,suaranasional,2022-05-23 15:40:05+00:00,New post: Pengemudi  GoCar Bernama Leo Ray Togatorop Diduga Lakukan Pelecehan Seksual https://t.co/gyi8EZ9FUk
174,Mata Milenial Indonesia,2022-05-23 15:30:00+00:00,"Viral! Sopir Taksi Online Lakukan Pelecehan Seksual, Minta Penumpang Lakukan Oral Seks

Baca selengkapnya disini… https://t.co/8KM6s8zpTY"
175,tiyo,2022-05-23 15:13:52+00:00,Ngeliat replyannya gak heran kalo orang2 masih takut buat ngelaporin pelecehan seksual https://t.co/1AgTUL9aZH
176,lucky,2022-05-23 15:13:28+00:00,"penjilat, manipulatif, bermuka dua, tukang selingkuh dan pelaku pelecehan seksual https://t.co/vvycSPde80"
177,siapakah aku?,2022-05-23 14:53:00+00:00,"Eps 10. Mo marah sih. Sama kasus pelecehan seksual. Slalu korban yg disalahin.

Huft."
178,dheahariani,2022-05-23 14:44:36+00:00,"bantu viralkan pelaku pelecehan seksual baru baru ini
(Reyhan daffa) 
+62 881-3186-373
 Yang tau dengan beLiau sege… https://t.co/wWUamAu3bF"
179,Sepuluh Tahun Lagi? 🌱,2022-05-23 14:28:39+00:00,@BakarSmith Dengan bangga mempekerjakan orang yang diduga melakukan pelecehan seksual setelah dikeluarkan dari temp… https://t.co/TdtfbTr5g6
180,HopeHelps IPB,2022-05-23 14:12:58+00:00,Beberapa fasilitas yang bisa kamu dapat jika menjadi kandidat pengurus HopeHelps IPB adalah kamu bisa mendapat pela… https://t.co/O2TreqwacP
181,HopeHelps IPB,2022-05-23 14:09:20+00:00,"🙋‍♀️HopeHelps IPB lagi cari orang nih🙋‍♂️

Buat kamu angkatan 56, 57, 58, yang tertarik dengan isu pelecehan dan ke… https://t.co/ZqpwSBqxqY"
182,Babè Oyie Kiehl,2022-05-23 13:54:28+00:00,"@blxckhole_ Astagaa opp, ga masuk mentabku masa, pas aku scrolk teel baru keliatan, ini dokumentary ttg pelecehan seksual di tele"
183,💫,2022-05-23 13:42:12+00:00,Kasus pelecehan seksual kek gini jadi inget i miss you. Trauma bgt🤧 #tomorrowep10
184,아디 |*| LOCKEY |*| LOCK+KEY=LOKKI(로키)!!,2022-05-23 13:37:27+00:00,@agp_ym @kang_kasur @dennydakotaaa @meoowwiiee_ @lahjadah @tubirfess Dia cuma beropini kalau attitude orang ga bisa… https://t.co/3EY5gFu71V
185,Treasuri Raj,2022-05-23 13:15:30+00:00,"Waktu @pergijauh dituduh pelecehan seksual, hal pertama yg kepikiran di gw - cowo tuh bs aja loh jd korban, baik ko… https://t.co/2Fa3n1ogHt"
186,Warta Kota Official,2022-05-23 12:53:20+00:00,"Pelaku Pelecehan Seksual terhadap Wanita di JPO Kuningan Timur, Diamankan Polsek Mampang Prapatan… https://t.co/2aeGK3bUnt"
187,Indonesia Business Coalition for Women Empowerment,2022-05-23 12:15:00+00:00,"Meskipun pekerja perempuan berada di level strategis/manajemen, risiko dan kerentanan terhadap pelecehan seksual ma… https://t.co/RUYXon72Nx"
188,Listen to Lewat Jam Tidur on Spotify,2022-05-23 11:47:21+00:00,Minumannya pelaku pelecehan seksual.. Sekuteng.
189,INDOZONE,2022-05-23 11:44:02+00:00,Baru-baru ini nama milyarder Elon Musk kembali menjadi buah bibir warganet di jagat maya usai dituding melakukan pe… https://t.co/A3rv9efm84
190,Asep fia,2022-05-23 11:37:18+00:00,"min @CommuterLine saya mau tanya? kalo ada yg pake rok mini di KRL trus keliatan dalemannya, musti bgemana min? ter… https://t.co/nlPHwd81RF"
191,ton,2022-05-23 11:30:29+00:00,@ajiawenku @BearHugKaos @anasanti_mila @andganna @imperialcollege @Bruneluni Klo thread si Mila emang fokus ke pele… https://t.co/lLv0NOqteX
192,risank,2022-05-23 11:30:09+00:00,@ZahariZahari13 @lbhpersjakarta @AJI_JAKARTA @KomnasPerempuan @faridgaban @the_geotimes Tidak bermaksud membela iri… https://t.co/f6WDJnU2AI
193,ユウダたんぺ,2022-05-23 11:24:41+00:00,"Dulu di tweetku aku pernah bilang,

""Cewek Indonesia itu PENIPU, PEMBOHONG""

Dari dulu aku gak pernah percaya threa… https://t.co/Ski52ZmlJA"
194,wolipop,2022-05-23 11:14:42+00:00,"#Terpopuler Julia Fox mendukung Amber Heard. Namun, ia dicap munafik karena memakai baju Alexander Wang, desainer y… https://t.co/oQeIq5zAle"
195,UNSMENFESS 🤝,2022-05-23 11:05:49+00:00,"-11fess Mari ciptakan ruang aman bebas KS di UNS. Yuk bantu retweet, like, dan share!
Jika sobat mengalami atau mel… https://t.co/a0FR9kRin4"
196,childe akgae,2022-05-23 10:32:05+00:00,@onikabubros pelecehan seksual
197,Adli Furqan,2022-05-23 10:12:47+00:00,"@ChusnulCh__ Daftar 10 negara dgn kasus perkosaan &amp; pelecehan seksual tertinggi:
10. Denmark &amp; Finlandia
9. Zimbabw… https://t.co/UT8YAVPuAq"
198,COLLE FORGER,2022-05-23 10:00:40+00:00,"[cm] TW // Sexual Harassment

Sadarkah kalian bahwa kasus pelecehan seksual di Indonesia banyak yang tak terungkap?… https://t.co/eb3jK6pyr5"
199,dah,2022-05-23 09:29:40+00:00,"@AdjieSanPutro Merasa spertinya tidak akan bisa menikah nanti

Ternyata itu tanda luka dimasa kecil: bapakku pernah… https://t.co/rWr0KEgiFE"
200,Pran,2022-05-23 09:23:11+00:00,Hormat dan bangga untuk temen-temen HMIS. Semoga langkah ini bisa ditiru ormawa/ukm lain di UNY. Pelaku Pelecehan S… https://t.co/YAy4Co13zL
201,detikinet,2022-05-23 09:21:50+00:00,#Terpopuler Elon Musk diterpa isu melakukan pelecehan seksual terhadap seorang pramugari. Elon Musk pun bergegas me… https://t.co/L6eXP3mTMT
202,val,2022-05-23 09:01:21+00:00,Dikira pelecehan seksual kaya pernah nyobain suatu makanan kali ya https://t.co/bXJUIfxuYy
203,COLLE FORGER,2022-05-23 08:46:55+00:00,"[CM] Respect banget sama HMIS FIS UNY, PELAKU PELECEHAN SEKSUAL TIDAK BERHAK DILINDUNGI APALAGI DISEMBUNYIKAN! https://t.co/plJgENuhei"
204,UNY MENFESS!,2022-05-23 08:10:06+00:00,"/UNY Respect banget sama HMIS FIS UNY, PELAKU PELECEHAN SEKSUAL TIDAK BERHAK DILINDUNGI APALAGI DISEMBUNYIKAN! https://t.co/9POTxz96Yu"
205,Himpunan Mahasiswa Ilmu Sejarah UNY,2022-05-23 08:09:45+00:00,"Dengan ini, HMIS FIS UNY menyatakan tidak memberikan ruang terhadap adanya segala bentuk tindakan pelecehan seksual… https://t.co/hHxwe7WEnT"
206,Himpunan Mahasiswa Ilmu Sejarah UNY,2022-05-23 08:09:02+00:00,"[Penerbitan Surat Keputusan Pemecatan Pengurus]

Berkaitan dengan informasi yang telah diterima ketua HMIS FIS UNY… https://t.co/Dx3dPAZCog"
207,Larasati 🤍🌹🤍,2022-05-23 08:08:31+00:00,@AZ101991 @KatolikG Tapi bener kan komentar ku itu. Pernah kok baca artikelnya dimana gitu. Kalau Vatikan dah habis… https://t.co/wgYhql03AD
208,Henry Krijgsman,2022-05-23 07:57:29+00:00,"Jika ada lingkaran yang hilang; harus mengulang kembali. Itulah yang sesungguhnya menciptakan masalah bagi kita.

A… https://t.co/IvA3vcRlAg"
209,calvin hasudungan,2022-05-23 07:57:08+00:00,"angan sampai terdakwa kekerasan seksual bisa bebas seperti ini.

Sebab, dengan putusan vonis bebas hakim kepada ter… https://t.co/3ZOxdLkweR"
210,Leon drakemma📌,2022-05-23 07:54:14+00:00,"Setelah mimpi dipenggal sama ditembak, oke tadi gue mimpi kena fitnah pelecehan seksual. 
Ya tuhan sekalinya mimpi kenapa serem banget sih."
211,calvin hasudungan,2022-05-23 07:53:22+00:00,"karena tuduhannya sudah dalam proses hukum. Jadi, pelecehan seksual yang sudah dilaporkan itu harus diselesaikan du… https://t.co/dmSUIjZlv5"
212,Leon drakemma📌,2022-05-23 07:46:39+00:00,"Tau gak sih, tadi gue mimpi difitnah kena pelecehan seksual sama mutual sendiri."
213,detikinet,2022-05-23 07:41:22+00:00,#Terpopuler Elon Musk dituding melakukan pelecehan seksual terhadap seorang pramugari SpaceX. Kasus yang sedang men… https://t.co/iyhwCyDzF6
214,Hisoka.,2022-05-23 07:06:03+00:00,@convomfs pelecehan seksual
215,yosef kelik: 💉💉💉,2022-05-23 07:05:05+00:00,@TaufiqMarhaban @nightproscast @jaja9888 @Izadewa Pun beberapa peradaban yang ga seberapa tertutup pakaainnya punya… https://t.co/E0H7Pa7qUi
216,Lalu,2022-05-23 07:03:25+00:00,@anasanti_mila @lilaccountz Gak malu apa liatin pelecehan seksual di lingkungam pesantren &amp; si pembuat jurnal aslin… https://t.co/v5bu9i0dEb
217,loay,2022-05-23 07:01:41+00:00,"@convomfs Pelecehan seksual, atau enggak pedofilia"
218,rama,2022-05-23 06:57:04+00:00,"Share foto seksi, giliran dikomen aneh2 situ bilang ""pelecehan seksual"".. situ waras?"
219,UNSMENFESS 🤝,2022-05-23 06:56:32+00:00,"isu-isu kesetaraan gender, pelecehan seksual, dan pemberdayaan perempuan, khususnya di 
dalam lingkup Sekolah Vokas… https://t.co/MQjh1HoUqz"
220,Herald.id,2022-05-23 06:37:40+00:00,Sungguh malang nasib yang dialami remaja 16 tahun inisial R menjadi korban pelecehan seksual oleh wanita mantan pek… https://t.co/D9OQk5UR6Z
221,Oyong Kota Bebek,2022-05-23 06:04:07+00:00,@anasanti_mila @anitnaram @siputriwidi Kasusnya berapa banyak sih Mbak? Again anda mengabaikan fakta kalo saya gak… https://t.co/oxXVFWucsJ
222,tvOneNews,2022-05-23 06:01:05+00:00,Seorang Wanita Menjadi Korban Pelecehan Seksual di JPO Kuningan Timur https://t.co/4Y5QuWEszi
223,Acegi,2022-05-23 05:47:58+00:00,Lebih baik kawal kasus pelecehan seksual si Lucas deh #SAVEGARAM
224,ㅤ,2022-05-23 05:40:04+00:00,Suka ga paham sama orang yang ga peduli ada kejadian pelecehan seksual di tempat kerja. Menjijikkan
225,LTS Indonesia,2022-05-23 05:37:30+00:00,"[SAJIAN - Hukum]

Pintu masuk ruang rektorat Universitas Teuku Umar (UTU) disegel oleh sejumlah mahasiswa yang terg… https://t.co/xDN0H2AsBS"
226,VivaCoid,2022-05-23 05:23:06+00:00,Seorang Wanita Alami Pelecehan Seksual di JPO Kuningan Timur Jaksel https://t.co/uZH1WNcbaM
227,Seoul Therapy Indonesia 🇮🇩,2022-05-23 05:19:47+00:00,"Waktunya The Update! 👀

Bassagong menyerahkan diri ke polisi, Honey J gabung di label More Vision, ZICO dan Jay Par… https://t.co/QqzML7h8KI"
228,Aditya septian rahardi,2022-05-23 05:09:42+00:00,"@rahmani_ima Kemana suara dia waktu ada pelecehan seksual di lingkuan pesantren apakah dia memang bisu, buta &amp; tuli… https://t.co/Kk4ICKwfd6"
229,Aoi 🍁,2022-05-23 04:59:39+00:00,"https://t.co/xOZsSkA6bt

Ternyata kakek2 jg tidak aman dri pelecehan seksual 😖😖😖"
230,Rodri Tanoto (陳曉陽),2022-05-23 04:41:33+00:00,"Di bulan yang sama dengan penandatanganan UU 12/2022 ttg Tindak Pidana Kekerasan Seksual, cerita pelecehan seksual… https://t.co/nu5A9xr8iK"
231,robert d. flato,2022-05-23 04:38:32+00:00,@pnsmarley @Rohmadmad @GimTimeBomb @Prambors @pergijauh Yaa at least gw bisa bedain mantan napi pelecehan seksual dan tertuduh🤣👍🏻
232,Kompas.com,2022-05-23 04:35:33+00:00,"""Dilecehkan pas saya berpapasan, bapaknya pegang bagian ini (paha),"" ujar korban berinisial N. https://t.co/LT2kOTZ5wW"
233,Katadata.co.id,2022-05-23 04:25:52+00:00,"Nama Elon Musk saat ini tengah ramai dibicarakan usai mengakuisisi Twitter. Namun bersamaan dengan itu, muncul kaba… https://t.co/qFkLnJWA8q"
234,UGM_FESS,2022-05-23 04:02:28+00:00,"ugm_fess TW // Sexual Harassment

Sadarkah kalian bahwa kasus pelecehan seksual di Indonesia banyak yang tak terung… https://t.co/fOwE76MgzS"
235,gita hastarika,2022-05-23 03:56:39+00:00,"Nah klo @Prambors itu targetnya muda mudi, tp ada predator pelecehan seksual doyan becandaan seksis &amp; mengglorifika… https://t.co/9v4Z1bhCQB"
236,gita hastarika,2022-05-23 03:56:39+00:00,"Denger kabar ttg @Prambors tu sm ky denger cerita ttg @PlanIndonesia . Plan targetnya anak2, khusunya anak perempua… https://t.co/xRgCGSnUNj"
237,Ren⁷ 🤠,2022-05-23 03:52:15+00:00,"""Kawula muda pernah juga jadi korban pelecehan seksual kah?"" Tf 🤢 https://t.co/L0ABGVthXz"
238,F,2022-05-23 03:46:10+00:00,"Ini episode kedua dalam seri Sex Education. Semoga ada yang membekas dari episode kedua ini.

(Pelecehan/Kekerasan)… https://t.co/Muj95fxY1g"
239,s h a,2022-05-23 03:43:55+00:00,"“Kawula muda pernah juga jadi korban pelecehan seksual kah?”

Pertanyaan yang membagongkan https://t.co/xubsHImXGF"
240,abing,2022-05-23 03:09:17+00:00,"Sadarkah kalian bahwa kasus pelecehan seksual di Indonesia banyak yang tak terungkap? 
Kasus kekerasan seksual ini… https://t.co/jDt896vEP1"
241,Baymax,2022-05-23 03:07:54+00:00,Cuman untuk mengenal diri tapi menjaga kita dari pelecehan seksual.. karena bagian tubuh kita itu hak kita milik ki… https://t.co/0HRnMBUp5t
242,POSMETRO PADANG,2022-05-23 02:56:30+00:00,"TP PKK A­gam Sosialisasi PAAREDI ke Anak Didik, Cegah Pelecehan Seksual dan Pengaruh Narkoba https://t.co/3ae4dIqPy6"
243,ANGGI DIRANING W.,2022-05-23 02:46:17+00:00,"️️️ ️
 ️
 ️️️
Ada ga lo pagi-pagi baca kasus dimana ada orang ga nyaman digenitin sampai main tangan re pegang pega… https://t.co/f8ySLI2yrg"
244,ega,2022-05-23 02:14:12+00:00,@fandeyy @queerkunoichi @Prambors lgbt mulu pdahal kl ada bagian komunitas lgbt yg problematic sexual offender maca… https://t.co/FY7wiLZMJV
245,َ,2022-05-23 02:11:50+00:00,"10000000000/1000 bagus banget tapi belum gue lanjutin soalnya belum semoet, terakhir nonton tentang anak kembar cew… https://t.co/7G6XOO1XKH"
246,Mcoul,2022-05-23 02:06:21+00:00,@fandeyy @queerkunoichi @Prambors Kalo lo juga berpikir bahwa ini adalah tentang dia punya hak untuk nyari duit ya… https://t.co/mmD9rWKTfM
247,About_ftp,2022-05-23 02:04:50+00:00,"Resiko gagal itu selalu ada, apapun caranya

Taaruf meminimalisir pelecehan seksual lebih besar dibanding pacaran https://t.co/08cbVAughc"
248,R,2022-05-23 02:04:16+00:00,"Pada mau sugar daddy..
ntr pas grepe2 sm sugar daddynya langsung buat thread trs play victim n blg kena pelecehan s… https://t.co/RRAdoo7XIS"
249,义,2022-05-23 01:53:27+00:00,@lianxiwie KAN?? PELECEHAN SEKSUAL NJIRT... KASIAN TUH BAYINYA 😰😰
250,Day. 🔆,2022-05-23 01:51:48+00:00,@tenslutie Pelecehan seksual anji itu masuknya.
251,Mcoul,2022-05-23 01:33:54+00:00,@fandeyy @queerkunoichi @Prambors Dan lu memandang bahwa LGBT itu berarti tindak kriminalitas yang sama dengan pele… https://t.co/0pTmHStF3p
252,Terkinidotid,2022-05-23 01:16:19+00:00,"Dituding Melakukan Pelecehan Seksual, Elon Musk: Elongate sebagai Nama Skandalnya https://t.co/k6WLffmWA3 via @terkinidotid"
253,KING.LEO👑,2022-05-23 01:07:55+00:00,"@BLINKmf Pejabat korea melakukan pelecehan seksual kalau engga salah, terus habis itu di tutup sama kasus bully tap… https://t.co/g0UfwNbWTB"
254,M'pardi,2022-05-23 01:05:39+00:00,Dan saat itu tidak pelecehan seksual.. Skrg sudah brungkutan dan dirumah ibadah(ponpes) bnyak yg diperkosa..OTAK ma… https://t.co/QbRyMJJFla
255,Tribunnews.com,2022-05-23 00:36:12+00:00,"Siswi SD Mengadu pada Orang Tuanya Jadi Korban Pelecehan Seksual, Penjaga Sekolah Diringkus https://t.co/kQduhGh0pk"
256,CiMel PR⟬⟭⟬⟭F,2022-05-23 00:16:58+00:00,"Pelecehan seksual nonfisik:
- perbuatan seksual secara nonfisik 
- yang ditujukan terhadap tubuh, keinginan seksual… https://t.co/ur8211PLA5"
257,KAI Commuter,2022-05-23 00:12:19+00:00,Kenali juga bentuk-bentuk pelecehan seksual agar kita tidak menjadi korbannya dan tahu ketika ada Rekan Commuters y… https://t.co/KEJkoIuvmT
258,KAI Commuter,2022-05-23 00:12:18+00:00,#RekanCommuters Mari saling peduli kepada sesama pengguna saat berada di transportasi publik. Pelecehan seksual dap… https://t.co/PW8vCAwbBZ
259,CiMel PR⟬⟭⟬⟭F,2022-05-22 23:58:55+00:00,"Ada 9 perbuatan yg dikriminalisasi oleh UU TPKS:
1. pelecehan seksual nonfisik
2. pelecehan seksual fisik
3. pemaks… https://t.co/ea8OCYgjXz"
260,Bilss🍀,2022-05-22 22:56:59+00:00,Kenapa harus mempekerjakan dan memberikan panggung kepada orang yg pernah melakukan pelecehan seksual? Are u kiddin… https://t.co/oTIJ8v6uYx
261,SiRU TU LA ♻️,2022-05-22 21:08:13+00:00,@Midjan_La_2 Kalo di MRT Jkt bisa kena pasal pelecehan seksual om
262,👑,2022-05-22 19:53:57+00:00,"Tapi kembali lagi ke drama tomorrow, selain isu bully, dibawa juga isu pelecehan seksual, standar sosial, body sham… https://t.co/jHktW2592J"
263,syaaa,2022-05-22 19:29:35+00:00,Satu hal yang paling ga bisa di toleransi dalam sebuah kesalahan yaitu pelecehan seksual apapun bentuknya dan siapapun pelakunya !!!
264,||r i s a - ic ha||,2022-05-22 19:01:58+00:00,"rasanya pengen patahin tangan dan kaki pelaku pelecehan seksual, apa dicincang gt yaa biar puas 🤬"
265,Zahari,2022-05-22 18:28:38+00:00,"15/46 Tidak ada. Saya bersumpah tdk pernah melakukannya. Fotografer Geotimes saat itu hanya ada dua orang, yaitu An… https://t.co/BXN7yxU5x0"
266,lolwth,2022-05-22 17:53:48+00:00,@twedynain Ngeri bener baca ketikan begini di video pelecehan seksual.
267,Lelaki Dalam Pengasingan,2022-05-22 17:40:05+00:00,"Nah, kalau mau bikin thread pelecehan seksual itu ya kayak gini. Fokus pada kronologi dan tindakannya.
Nggak kayak… https://t.co/qnGh9zHvcz"
268,cookies n' cream,2022-05-22 16:44:43+00:00,knp si pelaku pelecehan seksual masih dikasih ruang gerak? masih dikasih kesempatan buat eksis dan kaya ga ada apa2… https://t.co/e8aKpdp2Xt
269,acehsatu media,2022-05-22 15:45:07+00:00,"Dalam aksinya, mahasiswa juga mendesak pihak rektorat untuk menyegerakan pembentukan satgas pelecehan seksual, agar… https://t.co/rUuRIVelwo"
270,ᴀʀᴜʙᴇɪɴ,2022-05-22 15:41:49+00:00,@livyyrenata jadi setan klo gtu ga kena pasal pelecehan seksual
271,Riaa richeese❤️‍🔥,2022-05-22 15:34:02+00:00,Yaallah sakit bgt denger sahabat sendiri pnya trauma lama krna pelecehan seksual😭💔 semoga pelakunya gak akan pernah… https://t.co/NUTOn4QvoO
272,Zulfahri Gani,2022-05-22 15:30:35+00:00,@Mazzolank0 @SusuK3ntalManiz @scl_itto @An_Anne12 @si_ciio Goblokmu itu gak terobati. Saya kirim soal pelecehan sek… https://t.co/RgvY32aiUw
273,arin,2022-05-22 15:28:39+00:00,"maunya gini tapi kenyataannya langsung ngefreez, jongkok sambil sembunyi di pojokan untung bawa hp dan langsung wa… https://t.co/Yn1eAZorda"
274,lachibolala,2022-05-22 15:20:07+00:00,@queerkunoichi @Prambors KAWULA MUDA PERNAH JUGA JADI KORBAN PELECEHAN SEKSUAL KAH? 😂😭😂😭😂😚 pertanyaan membagongkan
275,"ANGGA, W.",2022-05-22 15:16:21+00:00,"@Satroeseda ️️ ️️
️️ ️️
️️ ️️
Kalau itu, kamu nggak salah sih. Siapapun yang berniat atau melakukan pelecehan seksu… https://t.co/PhK0AvumTD"
276,RM Said,2022-05-22 14:50:25+00:00,@TheFigen Pgn ketawa tp ini sebenarnya pelecehan seksual
277,P(u)ding Rasa Mangga,2022-05-22 14:04:26+00:00,"@Soobatreceh Kaga lucu anjirr, najis gw foll akunlu. Pelecehan seksual ga kenal gender"
278,FISIKA FMIPA UNSRI,2022-05-22 13:50:02+00:00,"So, episode pertama ini adalah berbincang tentang kasus pelecehan seksual yang akhir ini marak terjadi di Perguruan… https://t.co/4248yGFCQV"
279,---,2022-05-22 13:39:42+00:00,"@Prambors Kalo di luar negeri, pelaku pelecehan seksual mah di cancel dr masyarakat, cuman cerita doang ini mah"
280,KAI Commuter,2022-05-22 13:30:34+00:00,Kenali juga bentuk-bentuk pelecehan seksual agar kita tidak menjadi korbannya dan tahu ketika ada Rekan Commuters y… https://t.co/Euoigyhcfw
281,KAI Commuter,2022-05-22 13:30:33+00:00,#RekanCommuters Mari saling peduli kepada sesama pengguna saat berada di transportasi publik. Pelecehan seksual dap… https://t.co/E6lQ2dc2qO
282,⬅️ Si Ava Korea,2022-05-22 13:23:40+00:00,Skrg pada kekeuh pake masker padahal udh boleh buka. Ntah alesan kesehatan atau nutupin tunarupa. Sy gak ada masala… https://t.co/hsRuejcsDw
283,Kleeopatra,2022-05-22 12:55:10+00:00,Korban beneran aja susah buat speak up karna massa yg judgemental suka victim blaming. Lah ini korban2an malah memp… https://t.co/IH8HS7kfcQ
284,Captain Green 🇮🇩,2022-05-22 12:47:53+00:00,"@Suara_Bawah Mamah muda lakukan pelecehan seksual ke gue, harus lapor kemana nih?"
285,sun☀️,2022-05-22 12:46:55+00:00,"Pokoke paling jos emang.
Kena pelecehan seksual atau apapun itu, solusin paling baik itu dengan mendoakan 👍🏻👍🏻👍🏻 https://t.co/zbnBS4gc3m"
286,dai 📖,2022-05-22 12:13:52+00:00,LMAO ANAK KEPALA SEKOLAH SMP AKU BERKASUS PELECEHAN SEKSUAL TAPI DIDIEMIN KARNA ANAK KEPSEK
287,py(•ω•),2022-05-22 11:35:36+00:00,"@tanyakanrl 8 tahun lalu gue korban pelecehan seksual, ayah gue pernah hs sama cewe lain, selingkuh, suka ngomong k… https://t.co/OnH9zT8zxG"
